წყარო,სათაური,ავტორი,აბსოლუტური ლინკი,ISBN,ფასი,ყდა
პალიტრა L,პროზა (კონსტანტინე გამსახურდია ტომი 6),ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=406&lang=ka-GE,978-9941-413-63-6,7.99,https://www.palitral.ge//pictures/image17/34a3802ab26ceae60e2b216f42cf30b8.jpg
პალიტრა L,პროზა (კონსტანტინე გამსახურდია ტომი 5),ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=405&lang=ka-GE,978-9941-413-63-6,7.99,https://www.palitral.ge//pictures/image17/d3c872c70da9cae5a42a203829d9087c.jpg
პალიტრა L,პროზა (კონსტანტინე გამსახურდია ტომი 4),ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=404&lang=ka-GE,978-9941-413-63-6,7.99,https://www.palitral.ge//pictures/image17/0759d3cece55d15ab76d4dadf8b86726.jpg
პალიტრა L,პროზა (კონსტანტინე გამსახურდია ტომი 3),ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=403&lang=ka-GE,978-9941-413-63-6,7.99,https://www.palitral.ge//pictures/image17/7d09da49684a8e046eb5e0d3b781652e.jpg
პალიტრა L,პროზა (კონსტანტინე გამსახურდია ტომი 2),ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=402&lang=ka-GE,978-9941-413-63-6,7.99,https://www.palitral.ge//pictures/image17/e609e92830aad7883c121a9239686b33.jpg
პალიტრა L,პროზა (კონსტანტინე გამსახურდია ტომი 1),ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=401&lang=ka-GE,978-9941-413-63-6,7.99,https://www.palitral.ge//pictures/image17/4a65e7bf41f6c88f4b8e71785f277eb1.jpg
პალიტრა L,ვერძი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=391&lang=ka-GE,978-9941-413-63-6,2.5,https://www.palitral.ge//pictures/image17/14110896a13880d96d29ce2f152d8fc5.jpg
პალიტრა L,ჩემი საყვარელი ჯადოსნური ზღაპრები,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=390&lang=ka-GE,978-9941-19-105-3,24.99,https://www.palitral.ge//pictures/image17/acc9a2f95758325c0ec65930e013ccf2.jpg
პალიტრა L,კურო,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=387&lang=ka-GE,978-9941-19-105-3,2.5,https://www.palitral.ge//pictures/image17/2f15fcfefe3e5d23980dc18969520137.jpg
პალიტრა L,საღმრთო ისტორია (ტომი 1),ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=373&lang=ka-GE,978-9941-19-105-3,4.99,https://www.palitral.ge//pictures/image17/d6bc1f32a4c125861b7b597552108ea8.jpg
პალიტრა L,საღმრთო ისტორია (ტომი 19),ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=372&lang=ka-GE,978-9941-19-105-3,4.99,https://www.palitral.ge//pictures/image17/94ab084f859db1d2d122d66f6c250d95.jpg
პალიტრა L,საღმრთო ისტორია (ტომი 20),ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=371&lang=ka-GE,978-9941-19-105-3,4.99,https://www.palitral.ge//pictures/image17/fb47029ef708f7eafe9706739969a312.jpg
პალიტრა L,საღმრთო ისტორია (ტომი 8),ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=370&lang=ka-GE,978-9941-19-105-3,4.99,https://www.palitral.ge//pictures/image17/c71084ea813c87abea8775730ff58921.jpg
პალიტრა L,საღმრთო ისტორია (ტომი 7),ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=369&lang=ka-GE,978-9941-19-105-3,4.99,https://www.palitral.ge//pictures/image17/a08ee16f33df0b054d4bad1c4f15bfe6.jpg
პალიტრა L,საღმრთო ისტორია (ტომი 18),ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=368&lang=ka-GE,978-9941-19-105-3,4.99,https://www.palitral.ge//pictures/image17/f5d7593b9783d0771be37e66fe91bdc7.jpg
პალიტრა L,საღმრთო ისტორია (ტომი 14),ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=367&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/6d14cb6457f2d8b732e71e9d64a8587e.jpg
პალიტრა L,საღმრთო ისტორია (ტომი 13),ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=366&lang=ka-GE,978-9941-19-105-3,4.99,https://www.palitral.ge//pictures/image17/56b6c0eda032fc23d5582914446727aa.jpg
პალიტრა L,საღმრთო ისტორია (ტომი 12),ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=365&lang=ka-GE,978-9941-19-105-3,4.99,https://www.palitral.ge//pictures/image17/96677bf009d27f98cc3ae94454575b39.jpg
პალიტრა L,საღმრთო ისტორია (ტომი 11),ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=364&lang=ka-GE,978-9941-19-105-3,4.99,https://www.palitral.ge//pictures/image17/0f5cdf15f6b34f666498516038797c03.jpg
პალიტრა L,საღმრთო ისტორია (ტომი 10),ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=363&lang=ka-GE,978-9941-19-105-3,4.99,https://www.palitral.ge//pictures/image17/08f9a81c4d80e465d7f6f033b14ee74d.jpg
პალიტრა L,საღმრთო ისტორია (ტომი 9),ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=362&lang=ka-GE,978-9941-19-105-3,4.99,https://www.palitral.ge//pictures/image17/e155efdaefc4ae7b9635df8101291819.jpg
პალიტრა L,საღმრთო ისტორია (ტომი 16),ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=361&lang=ka-GE,978-9941-19-105-3,4.99,https://www.palitral.ge//pictures/image17/063de262b07e0b340a6a5c158db47cd5.jpg
პალიტრა L,საღმრთო ისტორია (ტომი 6),ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=360&lang=ka-GE,978-9941-19-105-3,4.99,https://www.palitral.ge//pictures/image17/ae6b4646455a8b3e43bd5c920ee35fa1.jpg
პალიტრა L,საღმრთო ისტორია (ტომი 5),ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=359&lang=ka-GE,978-9941-19-105-3,4.99,https://www.palitral.ge//pictures/image17/735c90b8bcea3c6a4351279950665f27.jpg
პალიტრა L,საღმრთო ისტორია (ტომი 4),ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=358&lang=ka-GE,978-9941-19-105-3,4.99,https://www.palitral.ge//pictures/image17/1a792333c5349ca267deaa08d8652c50.jpg
პალიტრა L,საღმრთო ისტორია (ტომი 3),ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=357&lang=ka-GE,978-9941-19-105-3,4.99,https://www.palitral.ge//pictures/image17/d924ea23a50260f719388fd6f365bd3d.jpg
პალიტრა L,საღმრთო ისტორია (ტომი 17),ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=356&lang=ka-GE,978-9941-19-105-3,4.99,https://www.palitral.ge//pictures/image17/822a80bb3ce91fd8f5bad24128e2af17.jpg
პალიტრა L,საღმრთო ისტორია (ტომი 15),ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=355&lang=ka-GE,978-9941-19-105-3,4.99,https://www.palitral.ge//pictures/image17/ea6724597213514c69a3bcd56ad40778.jpg
პალიტრა L,საღმრთო ისტორია (ტომი 2),ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=354&lang=ka-GE,978-9941-19-105-3,4.99,https://www.palitral.ge//pictures/image17/91b4c37b1c54d78703fd1f513d959d81.jpg
პალიტრა L,ვანო სარაჯიშვილი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=353&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/05153bd259fc2389e5c67e779af57f36.jpg
პალიტრა L,დიმიტრი უზნაძე,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=351&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/f7285d595a981de620a8d6f794066c15.jpg
პალიტრა L,თევდორე მღვდელი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=350&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/d4084b3decc8c607eb34cd410cbc4841.jpg
პალიტრა L,თამარ მეფე,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=349&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/18253d1a057ff1a986c8d569443ea162.jpg
პალიტრა L,სულხან-საბა ორბელიანი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=348&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/cc8d303b6d22d549f8ca257d598ddc48.jpg
პალიტრა L,სოლომონ I I,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=347&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/aeeabc624c12cd65abc8cac03fa33bd9.jpg
პალიტრა L,სესილია თაყაიშვილი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=346&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/b3f33ad5e669cf9e2932c404e84b8b8c.jpg
პალიტრა L,მიგელ დე სერვანტესი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=345&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/90ca70dead663fb19b6084a78ea19f40.jpg
პალიტრა L,ქეთევან წამებული,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=344&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/ffd5acab2c8c308a2ff0a7e0516425da.jpg
პალიტრა L,ქაქუცა ჩოლოყაშვილი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=343&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/0cf8a3b33163b6b2a0ab78573d4eba06.jpg
პალიტრა L,პლატონი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=342&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/1b16c49740ef20cd071a7484eb9458da.jpg
პალიტრა L,პეტრე მელიქიშვილი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=341&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/864406b6fc0362c13847c86ef0dfece2.jpg
პალიტრა L,ლუი პასტერი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=340&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/81b69d44548b6b9ba6f4c31128a3ad9b.jpg
პალიტრა L,ზაქარია ფალიაშვილი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=339&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/65ab8412ee58265002a476ba4626b6e9.jpg
პალიტრა L,ნოდარ დუმბაძე,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=338&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/f2445091230e9b4224470f6316b98fea.jpg
პალიტრა L,ისააკ ნიუტონი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=337&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/dad687a41e8ff7cd1962ae0d941ba168.jpg
პალიტრა L,ნიკო ნიკოლაძე,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=336&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/d4e1866399d5205aef9cd5478fa6c64d.jpg
პალიტრა L,ნატო ვაჩნაძე,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=335&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/1d7b0bf61a508e484888c538b80b7939.jpg
პალიტრა L,ნაპოლეონ ბონაპარტი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=334&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/70ac02983474ee14a4682318dbb24cad.jpg
პალიტრა L,მიხეილ მესხი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=333&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/058b9bbd55a129254db5c9a3a437b680.jpg
პალიტრა L,მერაბ კოსტავა,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=332&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/b430507a37455358f914871edb3ccb6c.jpg
პალიტრა L,გენერალი მაზნიაშვილი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=331&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/41f89897cae2ee84c2573f0971d122f3.jpg
პალიტრა L,მარო მაყაშვილი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=330&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/aceee94aaab56ac258b04f915fa31901.jpg
პალიტრა L,ლეონარდო და ვინჩი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=329&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/b7b7ee9c36bc36001c2a62588726ffb1.jpg
პალიტრა L,კოტე მარჯანიშვილი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=328&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/3ca0b9f8108ee28d3379671a884bbb75.jpg
პალიტრა L,კონსტანტინე გამსახურდია,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=327&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/b7d022ea5ab0a8064c25b50a0fd26aa8.jpg
პალიტრა L,მიხეილ ჯავახიშვილი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=326&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/1d90d2c226f37b6bbc3c14fb448b133e.jpg
პალიტრა L,იპოლიტე ხვიჩია,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=325&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/c27cd91a5aa79e8e6705fccd35702d1a.jpg
პალიტრა L,ილია ჭავჭავაძე,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=324&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/b8a94db1e30128aab8deb846fa764373.jpg
პალიტრა L,იაკობ გოგებაშვილი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=323&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/a0a6ae46324c013151f169c78fcf0813.jpg
პალიტრა L,გრიგოლ რობაქიძე,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=322&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/86134be233359ef80cef62843246f056.jpg
პალიტრა L,ვახტანგ გორგასალი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=321&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/570ad26023d3b2d9bac40406f091a062.jpg
პალიტრა L,ჰამლეტ გონაშვილი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=320&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/91f9b86d089d6ac343c47e6be743431e.jpg
პალიტრა L,გიორგი სააკაძე,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=319&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/aa0c628790bef5f09338c5288c394d57.jpg
პალიტრა L,გიორგი ბრწყინვალე,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=318&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/73ba74c021b62402c36fad0326cc06d4.jpg
პალიტრა L,მაჰათმა განდი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=317&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/fa85874c6c5d2fbeef3f78ae9dc7f795.jpg
პალიტრა L,გალილეო გალილეი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=316&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/acc5f8600d270f45ebb038fbd5d91276.jpg
პალიტრა L,ფიროსმანი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=315&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/2f6a144e28a8a84d22569da47d4df8d6.jpg
პალიტრა L,ფარნავაზი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=314&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/556d60d7ef0a8b9c6f1b6404d881f08a.jpg
პალიტრა L,ექვთიმე თაყაიშვილი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=313&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/b2bd42efecfea369a88c3a05ab125349.jpg
პალიტრა L,ტომას ალვა ედისონი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=312&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/ec913e216725e05b36a282a23b8d2170.jpg
პალიტრა L,დემეტრე თავდადებული,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=311&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/40f4f2bb486b93af5e0e4e126b092f53.jpg
პალიტრა L,დავით სარაჯიშვილი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=310&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/9ce3a77a39cb371cf7f7c196ff14159b.jpg
პალიტრა L,დავით გურამიშვილი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=309&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/3d3ad03ee0d3ecb2d09f404cdcdc2970.jpg
პალიტრა L,დავით აღმაშენებელი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=308&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/5a04315149917d469804912c26c2da50.jpg
პალიტრა L,ქრისტეფორე კოლუმბი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=307&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/c83ec8d77bfb872f0c42c7cc1bba8aff.jpg
პალიტრა L,ბორის პაიჭაძე,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=306&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/9695dd725dff18a3b1b0f9392e86abe8.jpg
პალიტრა L,ნიკოლოზ ბარათაშვილი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=305&lang=ka-GE,978-9941-19-105-3,3.99,https://www.palitral.ge//pictures/image17/d5c81f8cef3d3dadae6179c8cc4c9fbf.jpg
პალიტრა L,კლოუნის თვალთახედვა,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=286&lang=ka-GE,978-9941-19-105-3,11.99,https://www.palitral.ge//pictures/image17/42d8b8aa0d3bfe8126d9378b511c7666.jpg
პალიტრა L,ორი რომანი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=280&lang=ka-GE,978-9941-19-105-3,11.99,https://www.palitral.ge//pictures/image17/257034aca818c36f71319da9059148e3.jpg
პალიტრა L,საქართველოს ისტორია - ტომი 4,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=245&lang=ka-GE,978-9941-19-105-3,12.99,https://www.palitral.ge//pictures/image17/244f037b4b49c3e4c6deb125b4de5126.jpg
პალიტრა L,საქართველოს ისტორია - ტომი 3,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=244&lang=ka-GE,978-9941-19-105-3,12.99,https://www.palitral.ge//pictures/image17/c13797c87cc9eddc04f802d9a3d5b321.jpg
პალიტრა L,საქართველოს ისტორია - ტომი 2,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=243&lang=ka-GE,978-9941-19-105-3,12.99,https://www.palitral.ge//pictures/image17/11ab3cfe61ac70eb12244b8d1597fcc1.jpg
პალიტრა L,საქართველოს ისტორია - ტომი 1,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=242&lang=ka-GE,978-9941-19-105-3,12.99,https://www.palitral.ge//pictures/image17/de483f1c49a8891456b1eb581fd9e421.jpg
პალიტრა L,სალათები,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=241&lang=ka-GE,978-9941-19-105-3,5.99,https://www.palitral.ge//pictures/image17/39dd72a5c39fa6c5b5c6d1bf0011e1ad.jpg
პალიტრა L,ნამცხვრები და ტორტები,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=240&lang=ka-GE,978-9941-19-105-3,5.99,https://www.palitral.ge//pictures/image17/b6e58fde916d147cc698cd01fbe98ff9.jpg
პალიტრა L,დესერტები,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=239&lang=ka-GE,978-9941-19-105-3,5.99,https://www.palitral.ge//pictures/image17/7f37e0f17c1dc9e0ff4bb1ce807009a9.jpg
პალიტრა L,"საქონლის, ღორის და ცხვრის ხორცის კერძები",ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=238&lang=ka-GE,978-9941-19-105-3,5.99,https://www.palitral.ge//pictures/image17/ff565bb7018abb6b3361035d4bade1c8.jpg
პალიტრა L,კარტოფილის კერძები,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=237&lang=ka-GE,978-9941-19-105-3,5.99,https://www.palitral.ge//pictures/image17/d563f7891cd21583a07407a2d48664bb.jpg
პალიტრა L,"ბრინჯის, ბურღულეულისა და ატრიის კერძები",ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=236&lang=ka-GE,978-9941-19-105-3,5.99,https://www.palitral.ge//pictures/image17/20c5679275643057f90e241f950c4985.jpg
პალიტრა L,საუზმეული,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=235&lang=ka-GE,978-9941-19-105-3,5.99,https://www.palitral.ge//pictures/image17/21dd0c698ec95f351112cb30fc41c6f5.jpg
პალიტრა L,ბოსტნეულის კერძები,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=234&lang=ka-GE,978-9941-19-105-3,5.99,https://www.palitral.ge//pictures/image17/93e8a5060ed0e8abdbcdda70c777f93e.jpg
პალიტრა L,ზღვის ნობათი,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=233&lang=ka-GE,978-9941-19-105-3,5.99,https://www.palitral.ge//pictures/image17/09ce73c1ecbc0f50a5e504b0271d9f80.jpg
პალიტრა L,"მაკარონი, სპაგეტი, პასტა",ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=232&lang=ka-GE,978-9941-19-105-3,5.99,https://www.palitral.ge//pictures/image17/85ede5d0fa2e77faa5615ea9c7634ce5.jpg
პალიტრა L,ქათმის ხორცის კერძები,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=231&lang=ka-GE,978-9941-19-105-3,5.99,https://www.palitral.ge//pictures/image17/4b37d8227f5023a249971af14ae95b26.jpg
პალიტრა L,წვნიანები,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=230&lang=ka-GE,978-9941-19-105-3,5.99,https://www.palitral.ge//pictures/image17/0142d38dfaa594f8fda26b2fac65eec6.jpg
პალიტრა L,სადღესასწაულო რეცეპტები,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=229&lang=ka-GE,978-9941-19-105-3,5.99,https://www.palitral.ge//pictures/image17/577fbfd9506a93243a846972f6da6afd.jpg
პალიტრა L,თურქული სამზარეულო,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=228&lang=ka-GE,978-9941-19-105-3,15,https://www.palitral.ge//pictures/image17/1fcec70a24b0b5d96c888abeab0a5c52.jpg
პალიტრა L,ბერძნული სამზარეულო,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=227&lang=ka-GE,978-9941-19-105-3,15,https://www.palitral.ge//pictures/image17/12e9e3e749a8a7e8a5a9c79766503f90.jpg
პალიტრა L,იაპონური სამზარეულო,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=223&lang=ka-GE,978-9941-19-105-3,15,https://www.palitral.ge//pictures/image17/2e79dac8620d756261a0789c0e64fa0f.jpg
პალიტრა L,ფრანგული სამზარეულო,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=222&lang=ka-GE,978-9941-19-105-3,15,https://www.palitral.ge//pictures/image17/c52232af2a8488669f3465db814ac566.jpg
პალიტრა L,ჩინური სამზარეულო,ავტორი არ არის მითითებული,https://www.palitral.ge//tsigni.html?view=item&id=&bookid=221&lang=ka-GE,978-9941-19-105-3,15,https://www.palitral.ge//pictures/image17/2b9e6fb9dd36a34c8d02388c8f50b092.jpg
